#Sources:
#primes: http://www-star.fnal.gov/ugriz/Filters/response.html
#SDSS ugriz: http://www.sdss.org/dr5/instruments/imager/index.html#filters

Band i
10330.0	0.0042
10355.0	0.0038
10380.0	0.0035
10405.0	0.0031
10430.0	0.0028
10455.0	0.0026
10480.0	0.0024
10505.0	0.0022
10530.0	0.002
10555.0	0.0019
10580.0	0.0018
10605.0	0.0016
10630.0	0.0015
10655.0	0.0014
10680.0	0.0013
10705.0	0.0012
10730.0	0.0011
10755.0	0.001
10780.0	0.0009
10805.0	0.0008
10830.0	0.0008
10855.0	0.0007
10880.0	0.0007
10905.0	0.0006
10930.0	0.0006
10955.0	0.0005
10980.0	0.0005
11005.0	0.0004
11030.0	0.0004
11055.0	0.0003
11080.0	0.0003
11105.0	0.0002
11130.0	0.0002
11155.0	0.0001
11180.0	0.0001
11205.0	0.0
11230.0	0.0


Band i'
6520.0	0.0
6530.0	0.0001
6540.0	0.0001
6550.0	0.0001
6560.0	0.0002
6570.0	0.0002
6580.0	0.0003
6590.0	0.0004
6600.0	0.0005
6610.0	0.0007
6620.0	0.0009
6630.0	0.0011
6640.0	0.0013
6650.0	0.0017
6660.0	0.0023
6670.0	0.0029
6680.0	0.0038
6690.0	0.0049
6700.0	0.0062
6710.0	0.0079
6720.0	0.0101
6730.0	0.0129
6740.0	0.0165
6750.0	0.0209
6760.0	0.0265
6770.0	0.0335
6780.0	0.042
6790.0	0.0523
6800.0	0.0648
6810.0	0.0798
6820.0	0.0974
6830.0	0.1178
6840.0	0.1414
6850.0	0.1677
6860.0	0.197
6870.0	0.2295
6880.0	0.2643
6890.0	0.3011
6900.0	0.3402
6910.0	0.3804
6920.0	0.4206
6930.0	0.461
6940.0	0.5011
6950.0	0.5401
6960.0	0.578
6970.0	0.6142
6980.0	0.6481
6990.0	0.6799
7000.0	0.7096
7010.0	0.7371
7020.0	0.7621
7030.0	0.7849
7040.0	0.8057
7050.0	0.8242
7060.0	0.841
7070.0	0.8562
7080.0	0.8699
7090.0	0.8822
7100.0	0.8933
7110.0	0.9031
7120.0	0.9118
7130.0	0.9194
7140.0	0.9264
7150.0	0.9326
7160.0	0.9379
7170.0	0.9425
7180.0	0.9467
7190.0	0.9504
7200.0	0.9538
7210.0	0.9566
7220.0	0.9589
7230.0	0.9612
7240.0	0.9632
7250.0	0.9644
7260.0	0.9656
7270.0	0.9667
7280.0	0.9671
7290.0	0.9681
7300.0	0.9692
7310.0	0.9696
7320.0	0.9701
7330.0	0.9711
7340.0	0.9722
7350.0	0.973
7360.0	0.9735
7370.0	0.974
7380.0	0.9746
7390.0	0.9752
7400.0	0.9764
7410.0	0.9775
7420.0	0.9785
7430.0	0.9799
7440.0	0.9806
7450.0	0.9815
7460.0	0.9824
7470.0	0.9827
7480.0	0.9834
7490.0	0.9838
7500.0	0.9836
7510.0	0.9835
7520.0	0.9836
7530.0	0.9834
7540.0	0.9825
7550.0	0.9819
7560.0	0.981
7570.0	0.9796
7580.0	0.9782
7590.0	0.9771
7600.0	0.976
7610.0	0.9747
7620.0	0.9732
7630.0	0.9716
7640.0	0.9708
7650.0	0.9701
7660.0	0.9691
7670.0	0.9688
7680.0	0.9686
7690.0	0.9684
7700.0	0.9684
7710.0	0.969
7720.0	0.9699
7730.0	0.9706
7740.0	0.9714
7750.0	0.9733
7760.0	0.9754
7770.0	0.9767
7780.0	0.9782
7790.0	0.9796
7800.0	0.9808
7810.0	0.9825
7820.0	0.984
7830.0	0.9849
7840.0	0.9855
7850.0	0.9864
7860.0	0.987
7870.0	0.9872
7880.0	0.9868
7890.0	0.9862
7900.0	0.9861
7910.0	0.9851
7920.0	0.9841
7930.0	0.9832
7940.0	0.9821
7950.0	0.9808
7960.0	0.9789
7970.0	0.9774
7980.0	0.976
7990.0	0.9744
8000.0	0.9732
8010.0	0.9722
8020.0	0.9708
8030.0	0.9697
8040.0	0.9685
8050.0	0.9674
8060.0	0.9674
8070.0	0.9672
8080.0	0.9664
8090.0	0.9663
8100.0	0.966
8110.0	0.9653
8120.0	0.9658
8130.0	0.966
8140.0	0.9655
8150.0	0.9657
8160.0	0.9658
8170.0	0.9657
8180.0	0.9659
8190.0	0.9664
8200.0	0.9658
8210.0	0.965
8220.0	0.9648
8230.0	0.9646
8240.0	0.9644
8250.0	0.9634
8260.0	0.9621
8270.0	0.9622
8280.0	0.9619
8290.0	0.9608
8300.0	0.9568
8310.0	0.9525
8320.0	0.9506
8330.0	0.9487
8340.0	0.9469
8350.0	0.9437
8360.0	0.9405
8370.0	0.9358
8380.0	0.9295
8390.0	0.9218
8400.0	0.9105
8410.0	0.8964
8420.0	0.8769
8430.0	0.8518
8440.0	0.8201
8450.0	0.779
8460.0	0.7301
8470.0	0.6762
8480.0	0.6136
8490.0	0.5462
8500.0	0.4817
8510.0	0.4168
8520.0	0.3542
8530.0	0.2986
8540.0	0.2484
8550.0	0.2044
8560.0	0.1687
8570.0	0.1385
8580.0	0.1124
8590.0	0.092
8600.0	0.0753
8610.0	0.0617
8620.0	0.0507
8630.0	0.0419
8640.0	0.0345
8650.0	0.0287
8660.0	0.0243
8670.0	0.0201
8680.0	0.0168
